Date,Open,High,Low,Close,Adj Close,Volume
2020-11-04,709000.000000,740000.000000,707000.000000,733000.000000,733000.000000,252251
2020-11-05,767000.000000,787000.000000,757000.000000,781000.000000,781000.000000,447218
2020-11-06,781000.000000,783000.000000,767000.000000,777000.000000,777000.000000,157305
2020-11-09,765000.000000,774000.000000,753000.000000,761000.000000,761000.000000,263933
2020-11-10,777000.000000,779000.000000,750000.000000,752000.000000,752000.000000,210011
2020-11-11,752000.000000,767000.000000,746000.000000,761000.000000,761000.000000,117807
2020-11-12,761000.000000,765000.000000,753000.000000,753000.000000,753000.000000,72329
2020-11-13,749000.000000,766000.000000,741000.000000,757000.000000,757000.000000,82968
2020-11-16,763000.000000,765000.000000,753000.000000,758000.000000,758000.000000,74377
2020-11-17,761000.000000,777000.000000,757000.000000,774000.000000,774000.000000,202657
2020-11-18,787000.000000,817000.000000,785000.000000,812000.000000,812000.000000,403958
2020-11-19,816000.000000,826000.000000,805000.000000,808000.000000,808000.000000,183412
2020-11-20,807000.000000,807000.000000,792000.000000,799000.000000,799000.000000,120173
2020-11-23,805000.000000,814000.000000,802000.000000,804000.000000,804000.000000,102645
2020-11-24,806000.000000,806000.000000,792000.000000,802000.000000,802000.000000,125177
2020-11-25,798000.000000,833000.000000,796000.000000,803000.000000,803000.000000,233314
2020-11-26,807000.000000,808000.000000,797000.000000,799000.000000,799000.000000,79921
2020-11-27,799000.000000,807000.000000,796000.000000,799000.000000,799000.000000,88639
2020-11-30,805000.000000,812000.000000,786000.000000,786000.000000,786000.000000,158509
2020-12-01,794000.000000,799000.000000,786000.000000,793000.000000,793000.000000,76336
2020-12-02,796000.000000,796000.000000,777000.000000,790000.000000,790000.000000,146554
2020-12-03,786000.000000,805000.000000,782000.000000,805000.000000,805000.000000,143791
2020-12-04,802000.000000,828000.000000,798000.000000,825000.000000,825000.000000,301856
2020-12-07,833000.000000,880000.000000,827000.000000,880000.000000,880000.000000,507215
2020-12-08,872000.000000,873000.000000,828000.000000,828000.000000,828000.000000,400980
2020-12-09,831000.000000,838000.000000,811000.000000,822000.000000,822000.000000,193188
2020-12-10,809000.000000,830000.000000,804000.000000,819000.000000,819000.000000,164234
2020-12-11,826000.000000,828000.000000,815000.000000,820000.000000,820000.000000,86772
2020-12-14,818000.000000,819000.000000,810000.000000,812000.000000,812000.000000,83466
2020-12-15,815000.000000,815000.000000,796000.000000,800000.000000,800000.000000,115628
2020-12-16,801000.000000,816000.000000,794000.000000,807000.000000,807000.000000,108007
2020-12-17,804000.000000,805000.000000,798000.000000,804000.000000,804000.000000,69288
2020-12-18,804000.000000,808000.000000,800000.000000,802000.000000,802000.000000,66994
2020-12-21,802000.000000,828000.000000,797000.000000,823000.000000,823000.000000,187024
2020-12-22,824000.000000,826000.000000,800000.000000,803000.000000,803000.000000,107220
2020-12-23,808000.000000,810000.000000,795000.000000,796000.000000,796000.000000,119092
2020-12-24,798000.000000,802000.000000,788000.000000,794000.000000,794000.000000,113354
2020-12-28,797000.000000,805000.000000,788000.000000,789000.000000,789000.000000,190178
2020-12-29,808000.000000,827000.000000,798000.000000,822000.000000,822000.000000,222705
2020-12-30,828000.000000,833000.000000,816000.000000,826000.000000,826000.000000,150024
2021-01-04,819000.000000,838000.000000,804000.000000,829000.000000,829000.000000,182864
2021-01-05,825000.000000,834000.000000,818000.000000,832000.000000,832000.000000,119911
2021-01-06,828000.000000,837000.000000,816000.000000,817000.000000,817000.000000,145873
2021-01-07,824000.000000,824000.000000,816000.000000,819000.000000,819000.000000,116480
2021-01-08,821000.000000,840000.000000,815000.000000,837000.000000,837000.000000,263860
2021-01-11,841000.000000,883000.000000,824000.000000,846000.000000,846000.000000,560123
2021-01-12,847000.000000,862000.000000,806000.000000,818000.000000,818000.000000,289113
2021-01-13,814000.000000,832000.000000,802000.000000,830000.000000,830000.000000,207744
2021-01-14,828000.000000,828000.000000,810000.000000,816000.000000,816000.000000,163631
2021-01-15,820000.000000,824000.000000,804000.000000,804000.000000,804000.000000,142061
2021-01-18,793000.000000,811000.000000,786000.000000,788000.000000,788000.000000,163860
2021-01-19,786000.000000,807000.000000,775000.000000,796000.000000,796000.000000,137717
2021-01-20,800000.000000,804000.000000,786000.000000,795000.000000,795000.000000,98277
2021-01-21,795000.000000,802000.000000,793000.000000,796000.000000,796000.000000,85041
2021-01-22,799000.000000,804000.000000,789000.000000,794000.000000,794000.000000,117646
2021-01-25,791000.000000,798000.000000,786000.000000,790000.000000,790000.000000,117640
2021-01-26,795000.000000,827000.000000,793000.000000,802000.000000,802000.000000,277731
2021-01-27,829000.000000,852000.000000,808000.000000,849000.000000,849000.000000,652417
2021-01-28,830000.000000,846000.000000,816000.000000,838000.000000,838000.000000,233243
2021-01-29,844000.000000,844000.000000,792000.000000,793000.000000,793000.000000,276664
2021-02-01,801000.000000,816000.000000,795000.000000,813000.000000,813000.000000,138666
2021-02-02,817000.000000,829000.000000,806000.000000,826000.000000,826000.000000,136914
2021-02-03,832000.000000,834000.000000,813000.000000,825000.000000,825000.000000,114009
2021-02-04,821000.000000,822000.000000,806000.000000,813000.000000,813000.000000,97807
2021-02-05,813000.000000,817000.000000,806000.000000,812000.000000,812000.000000,67117
2021-02-08,811000.000000,819000.000000,803000.000000,804000.000000,804000.000000,67546
2021-02-09,805000.000000,810000.000000,802000.000000,802000.000000,802000.000000,59434
2021-02-10,806000.000000,807000.000000,795000.000000,799000.000000,799000.000000,82470
2021-02-15,804000.000000,805000.000000,799000.000000,800000.000000,800000.000000,70396
2021-02-16,801000.000000,803000.000000,794000.000000,796000.000000,796000.000000,88743
2021-02-17,793000.000000,793000.000000,778000.000000,786000.000000,786000.000000,131486
2021-02-18,784000.000000,794000.000000,783000.000000,783000.000000,783000.000000,62888
2021-02-19,785000.000000,793000.000000,779000.000000,793000.000000,793000.000000,81612
2021-02-22,793000.000000,794000.000000,779000.000000,780000.000000,780000.000000,77046
2021-02-23,773000.000000,774000.000000,755000.000000,760000.000000,760000.000000,138304
2021-02-24,757000.000000,770000.000000,745000.000000,747000.000000,747000.000000,125104
2021-02-25,754000.000000,779000.000000,748000.000000,775000.000000,775000.000000,81593
2021-02-26,763000.000000,764000.000000,750000.000000,750000.000000,750000.000000,124989
2021-03-02,757000.000000,772000.000000,748000.000000,753000.000000,753000.000000,83482
2021-03-03,751000.000000,761000.000000,748000.000000,761000.000000,761000.000000,56621
2021-03-04,750000.000000,756000.000000,747000.000000,748000.000000,748000.000000,87883
2021-03-05,735000.000000,739000.000000,713000.000000,719000.000000,719000.000000,140641
2021-03-08,723000.000000,723000.000000,695000.000000,696000.000000,696000.000000,114589
2021-03-09,686000.000000,702000.000000,679000.000000,687000.000000,687000.000000,170456
2021-03-10,699000.000000,703000.000000,685000.000000,685000.000000,685000.000000,65475
2021-03-11,685000.000000,721000.000000,685000.000000,715000.000000,715000.000000,110454
2021-03-12,725000.000000,756000.000000,724000.000000,743000.000000,743000.000000,129033
2021-03-15,740000.000000,742000.000000,724000.000000,735000.000000,735000.000000,59610
2021-03-16,750000.000000,750000.000000,733000.000000,733000.000000,733000.000000,61599
2021-03-17,734000.000000,735000.000000,714000.000000,719000.000000,719000.000000,78695
2021-03-18,729000.000000,733000.000000,722000.000000,722000.000000,722000.000000,63699
2021-03-19,707000.000000,717000.000000,705000.000000,708000.000000,708000.000000,71381
2021-03-22,715000.000000,718000.000000,706000.000000,715000.000000,715000.000000,39471
2021-03-23,719000.000000,732000.000000,712000.000000,713000.000000,713000.000000,62167
2021-03-24,705000.000000,717000.000000,705000.000000,716000.000000,716000.000000,38877
2021-03-25,713000.000000,725000.000000,710000.000000,718000.000000,718000.000000,40360
2021-03-26,720000.000000,735000.000000,718000.000000,725000.000000,725000.000000,52111
2021-03-29,726000.000000,748000.000000,721000.000000,748000.000000,748000.000000,82903
2021-03-30,751000.000000,752000.000000,741000.000000,747000.000000,747000.000000,34703
2021-03-31,749000.000000,760000.000000,744000.000000,748000.000000,748000.000000,52596
2021-04-01,744000.000000,753000.000000,742000.000000,747000.000000,747000.000000,57031
2021-04-02,748000.000000,752000.000000,740000.000000,744000.000000,744000.000000,46372
2021-04-05,741000.000000,751000.000000,726000.000000,750000.000000,750000.000000,72103
2021-04-06,746000.000000,755000.000000,743000.000000,754000.000000,754000.000000,55193
2021-04-07,754000.000000,779000.000000,745000.000000,765000.000000,765000.000000,103587
2021-04-08,760000.000000,770000.000000,757000.000000,763000.000000,763000.000000,43788
2021-04-09,763000.000000,772000.000000,758000.000000,770000.000000,770000.000000,50421
2021-04-12,771000.000000,785000.000000,766000.000000,782000.000000,782000.000000,76799
2021-04-13,784000.000000,787000.000000,776000.000000,784000.000000,784000.000000,62975
2021-04-14,784000.000000,798000.000000,784000.000000,790000.000000,790000.000000,81368
2021-04-15,790000.000000,815000.000000,782000.000000,806000.000000,806000.000000,149649
2021-04-16,815000.000000,834000.000000,796000.000000,831000.000000,831000.000000,208728
2021-04-19,837000.000000,867000.000000,822000.000000,830000.000000,830000.000000,448937
2021-04-20,835000.000000,849000.000000,830000.000000,837000.000000,837000.000000,108759
2021-04-21,830000.000000,845000.000000,820000.000000,833000.000000,833000.000000,124866
2021-04-22,821000.000000,827000.000000,804000.000000,805000.000000,805000.000000,142543
2021-04-23,805000.000000,816000.000000,795000.000000,812000.000000,812000.000000,73481
2021-04-26,810000.000000,821000.000000,805000.000000,819000.000000,819000.000000,64069
2021-04-27,819000.000000,823000.000000,807000.000000,807000.000000,807000.000000,53297
2021-04-28,804000.000000,811000.000000,791000.000000,791000.000000,791000.000000,73974
2021-04-29,795000.000000,809000.000000,795000.000000,800000.000000,800000.000000,67566
2021-04-30,795000.000000,815000.000000,794000.000000,804000.000000,804000.000000,65795
2021-05-03,804000.000000,804000.000000,767000.000000,773000.000000,773000.000000,107110
2021-05-04,767000.000000,772000.000000,745000.000000,764000.000000,764000.000000,97400
2021-05-06,760000.000000,789000.000000,752000.000000,783000.000000,783000.000000,92941
2021-05-07,785000.000000,828000.000000,785000.000000,804000.000000,804000.000000,192884
2021-05-10,806000.000000,824000.000000,804000.000000,816000.000000,816000.000000,87358
2021-05-11,815000.000000,818000.000000,801000.000000,817000.000000,817000.000000,90692
2021-05-12,838000.000000,864000.000000,827000.000000,856000.000000,856000.000000,785496
2021-05-13,844000.000000,905000.000000,843000.000000,866000.000000,866000.000000,603585
2021-05-14,901000.000000,948000.000000,866000.000000,948000.000000,948000.000000,1010588
2021-05-17,930000.000000,932000.000000,874000.000000,874000.000000,874000.000000,546343
2021-05-18,888000.000000,917000.000000,875000.000000,894000.000000,894000.000000,399446
2021-05-20,896000.000000,900000.000000,868000.000000,891000.000000,891000.000000,220304
2021-05-21,887000.000000,888000.000000,853000.000000,861000.000000,861000.000000,224370
2021-05-24,880000.000000,906000.000000,858000.000000,858000.000000,858000.000000,507253
2021-05-25,858000.000000,864000.000000,836000.000000,850000.000000,850000.000000,205987
2021-05-26,850000.000000,855000.000000,832000.000000,835000.000000,835000.000000,143340
2021-05-27,824000.000000,832000.000000,806000.000000,817000.000000,817000.000000,215484
2021-05-28,817000.000000,834000.000000,817000.000000,827000.000000,827000.000000,118554
2021-05-31,828000.000000,846000.000000,827000.000000,845000.000000,845000.000000,119113
2021-06-01,865000.000000,873000.000000,829000.000000,832000.000000,832000.000000,207823
2021-06-02,833000.000000,836000.000000,816000.000000,818000.000000,818000.000000,127408
2021-06-03,822000.000000,828000.000000,811000.000000,824000.000000,824000.000000,88042
2021-06-04,819000.000000,842000.000000,818000.000000,840000.000000,840000.000000,104312
2021-06-07,852000.000000,856000.000000,840000.000000,842000.000000,842000.000000,92575
2021-06-08,880000.000000,881000.000000,852000.000000,855000.000000,855000.000000,267532
2021-06-09,857000.000000,861000.000000,834000.000000,834000.000000,834000.000000,117646
2021-06-10,835000.000000,862000.000000,831000.000000,855000.000000,855000.000000,134990
2021-06-11,860000.000000,860000.000000,845000.000000,845000.000000,845000.000000,76050
2021-06-14,846000.000000,855000.000000,845000.000000,853000.000000,853000.000000,60306
2021-06-15,850000.000000,850000.000000,841000.000000,842000.000000,842000.000000,51168
2021-06-16,839000.000000,839000.000000,832000.000000,833000.000000,833000.000000,70626
2021-06-17,828000.000000,840000.000000,827000.000000,833000.000000,833000.000000,54444
2021-06-18,831000.000000,840000.000000,830000.000000,836000.000000,836000.000000,59330
2021-06-21,828000.000000,856000.000000,827000.000000,854000.000000,854000.000000,79659
2021-06-22,850000.000000,851000.000000,840000.000000,846000.000000,846000.000000,66216
2021-06-23,849000.000000,865000.000000,847000.000000,857000.000000,857000.000000,124793
2021-06-24,858000.000000,864000.000000,849000.000000,855000.000000,855000.000000,70683
2021-06-25,855000.000000,861000.000000,844000.000000,849000.000000,849000.000000,60580
2021-06-28,850000.000000,854000.000000,843000.000000,843000.000000,843000.000000,48640
2021-06-29,842000.000000,855000.000000,839000.000000,846000.000000,846000.000000,50518
2021-06-30,846000.000000,850000.000000,841000.000000,841000.000000,841000.000000,51281
2021-07-01,845000.000000,860000.000000,838000.000000,855000.000000,855000.000000,106751
2021-07-02,854000.000000,860000.000000,849000.000000,855000.000000,855000.000000,43494
2021-07-05,857000.000000,876000.000000,850000.000000,867000.000000,867000.000000,146462
2021-07-06,864000.000000,865000.000000,850000.000000,850000.000000,850000.000000,70185
2021-07-07,850000.000000,859000.000000,845000.000000,845000.000000,845000.000000,63222
2021-07-08,851000.000000,869000.000000,850000.000000,863000.000000,863000.000000,149679
2021-07-09,863000.000000,877000.000000,848000.000000,857000.000000,857000.000000,110673
2021-07-12,864000.000000,870000.000000,857000.000000,870000.000000,870000.000000,58273
2021-07-13,870000.000000,871000.000000,858000.000000,865000.000000,865000.000000,50327
2021-07-14,866000.000000,868000.000000,859000.000000,864000.000000,864000.000000,44645
2021-07-15,866000.000000,878000.000000,865000.000000,874000.000000,874000.000000,83299
2021-07-16,877000.000000,904000.000000,874000.000000,899000.000000,899000.000000,233974
2021-07-19,901000.000000,924000.000000,891000.000000,916000.000000,916000.000000,183976
2021-07-20,914000.000000,932000.000000,900000.000000,913000.000000,913000.000000,126069
2021-07-21,915000.000000,915000.000000,886000.000000,901000.000000,901000.000000,124618
2021-07-22,898000.000000,909000.000000,883000.000000,884000.000000,884000.000000,107502
2021-07-23,880000.000000,900000.000000,875000.000000,893000.000000,893000.000000,73603
2021-07-26,898000.000000,920000.000000,890000.000000,894000.000000,894000.000000,119465
2021-07-27,902000.000000,915000.000000,897000.000000,908000.000000,908000.000000,119227
2021-07-28,897000.000000,917000.000000,897000.000000,906000.000000,906000.000000,157281
2021-07-29,912000.000000,920000.000000,903000.000000,911000.000000,911000.000000,82368
2021-07-30,913000.000000,913000.000000,889000.000000,890000.000000,890000.000000,94672
2021-08-02,898000.000000,915000.000000,895000.000000,913000.000000,913000.000000,76937
2021-08-03,913000.000000,917000.000000,903000.000000,909000.000000,909000.000000,61569
2021-08-04,910000.000000,913000.000000,892000.000000,903000.000000,903000.000000,81836
2021-08-05,908000.000000,938000.000000,907000.000000,912000.000000,912000.000000,186525
2021-08-06,927000.000000,929000.000000,916000.000000,919000.000000,919000.000000,90944
2021-08-09,916000.000000,919000.000000,906000.000000,909000.000000,909000.000000,63998
2021-08-10,920000.000000,984000.000000,915000.000000,947000.000000,947000.000000,523623
2021-08-11,957000.000000,980000.000000,943000.000000,975000.000000,975000.000000,277414
2021-08-12,966000.000000,987000.000000,955000.000000,972000.000000,972000.000000,152001
2021-08-13,978000.000000,990000.000000,966000.000000,983000.000000,983000.000000,147387
2021-08-17,994000.000000,1020000.000000,990000.000000,1012000.000000,1012000.000000,322585
2021-08-18,1017000.000000,1047000.000000,984000.000000,993000.000000,993000.000000,237435
2021-08-19,984000.000000,1004000.000000,972000.000000,975000.000000,975000.000000,145935
2021-08-20,981000.000000,1004000.000000,976000.000000,986000.000000,986000.000000,145247
2021-08-23,995000.000000,1014000.000000,991000.000000,1009000.000000,1009000.000000,132244
2021-08-24,1013000.000000,1014000.000000,945000.000000,956000.000000,956000.000000,319689
2021-08-25,963000.000000,971000.000000,935000.000000,963000.000000,963000.000000,198943
2021-08-26,964000.000000,965000.000000,946000.000000,954000.000000,954000.000000,100079
2021-08-27,947000.000000,954000.000000,943000.000000,947000.000000,947000.000000,75275
2021-08-30,952000.000000,954000.000000,931000.000000,947000.000000,947000.000000,85372
2021-08-31,941000.000000,965000.000000,939000.000000,965000.000000,965000.000000,128840
2021-09-01,966000.000000,969000.000000,956000.000000,962000.000000,962000.000000,67635
2021-09-02,962000.000000,962000.000000,948000.000000,948000.000000,948000.000000,57000
2021-09-03,949000.000000,961000.000000,948000.000000,951000.000000,951000.000000,53506
2021-09-06,952000.000000,959000.000000,947000.000000,954000.000000,954000.000000,38495
2021-09-07,950000.000000,953000.000000,946000.000000,950000.000000,950000.000000,38510
2021-09-08,945000.000000,950000.000000,930000.000000,931000.000000,931000.000000,68979
2021-09-09,925000.000000,930000.000000,909000.000000,913000.000000,913000.000000,103517
2021-09-10,919000.000000,935000.000000,919000.000000,925000.000000,925000.000000,59758
2021-09-13,920000.000000,929000.000000,908000.000000,913000.000000,913000.000000,45749
2021-09-14,916000.000000,919000.000000,910000.000000,913000.000000,913000.000000,55234
2021-09-15,919000.000000,940000.000000,915000.000000,936000.000000,936000.000000,76766
2021-09-16,936000.000000,942000.000000,916000.000000,916000.000000,916000.000000,55857
2021-09-17,917000.000000,933000.000000,914000.000000,933000.000000,933000.000000,71228
2021-09-23,919000.000000,939000.000000,919000.000000,920000.000000,920000.000000,50033
2021-09-24,921000.000000,926000.000000,915000.000000,922000.000000,922000.000000,46886
2021-09-27,925000.000000,935000.000000,917000.000000,920000.000000,920000.000000,51127
2021-09-28,913000.000000,913000.000000,869000.000000,871000.000000,871000.000000,179106
2021-09-29,854000.000000,878000.000000,849000.000000,874000.000000,874000.000000,102177
2021-09-30,867000.000000,882000.000000,866000.000000,874000.000000,874000.000000,59201
2021-10-01,872000.000000,883000.000000,870000.000000,875000.000000,875000.000000,53368
2021-10-05,849000.000000,859000.000000,807000.000000,812000.000000,812000.000000,170809
2021-10-06,818000.000000,823000.000000,783000.000000,791000.000000,791000.000000,139569
2021-10-07,798000.000000,824000.000000,798000.000000,815000.000000,815000.000000,79810
2021-10-08,828000.000000,830000.000000,812000.000000,830000.000000,830000.000000,60505
2021-10-12,840000.000000,844000.000000,821000.000000,834000.000000,834000.000000,83369
2021-10-13,834000.000000,841000.000000,829000.000000,829000.000000,829000.000000,44924
2021-10-14,841000.000000,859000.000000,835000.000000,859000.000000,859000.000000,60936
2021-10-15,864000.000000,871000.000000,855000.000000,869000.000000,869000.000000,63084
2021-10-18,876000.000000,877000.000000,858000.000000,858000.000000,858000.000000,45258
2021-10-19,870000.000000,871000.000000,859000.000000,868000.000000,868000.000000,30213
2021-10-20,870000.000000,887000.000000,868000.000000,875000.000000,875000.000000,43048
2021-10-21,875000.000000,877000.000000,861000.000000,868000.000000,868000.000000,38914
2021-10-22,868000.000000,883000.000000,867000.000000,880000.000000,880000.000000,43131
2021-10-25,877000.000000,879000.000000,861000.000000,877000.000000,877000.000000,39704
2021-10-26,878000.000000,889000.000000,870000.000000,879000.000000,879000.000000,51109
2021-10-27,895000.000000,908000.000000,893000.000000,898000.000000,898000.000000,87845
2021-10-28,908000.000000,908000.000000,886000.000000,886000.000000,886000.000000,76267
2021-10-29,896000.000000,899000.000000,866000.000000,871000.000000,871000.000000,55423
2021-11-01,877000.000000,883000.000000,870000.000000,874000.000000,874000.000000,39448
2021-11-02,868000.000000,883000.000000,868000.000000,874000.000000,874000.000000,36404
2021-11-03,876000.000000,880000.000000,862000.000000,874000.000000,874000.000000,37933
2021-11-04,882000.000000,889000.000000,864000.000000,865000.000000,865000.000000,45906
2021-11-05,865000.000000,873000.000000,850000.000000,864000.000000,864000.000000,48988
2021-11-08,850000.000000,854000.000000,808000.000000,823000.000000,823000.000000,96993
2021-11-09,821000.000000,836000.000000,820000.000000,826000.000000,826000.000000,39166
2021-11-10,821000.000000,836000.000000,814000.000000,820000.000000,820000.000000,57089
2021-11-11,813000.000000,820000.000000,811000.000000,819000.000000,819000.000000,39365
2021-11-12,820000.000000,844000.000000,820000.000000,833000.000000,833000.000000,46428
2021-11-15,845000.000000,873000.000000,840000.000000,864000.000000,864000.000000,76609
2021-11-16,866000.000000,875000.000000,851000.000000,872000.000000,872000.000000,45731
2021-11-17,868000.000000,871000.000000,845000.000000,850000.000000,850000.000000,49961
2021-11-18,845000.000000,851000.000000,834000.000000,841000.000000,841000.000000,39378
2021-11-19,854000.000000,892000.000000,850000.000000,892000.000000,892000.000000,111679
2021-11-22,884000.000000,896000.000000,873000.000000,876000.000000,876000.000000,69421
2021-11-23,869000.000000,877000.000000,852000.000000,855000.000000,855000.000000,59915
2021-11-24,851000.000000,865000.000000,847000.000000,849000.000000,849000.000000,41799
2021-11-25,845000.000000,855000.000000,845000.000000,847000.000000,847000.000000,24821
2021-11-26,844000.000000,884000.000000,842000.000000,870000.000000,870000.000000,71357
2021-11-29,888000.000000,920000.000000,876000.000000,884000.000000,884000.000000,113628
2021-11-30,887000.000000,905000.000000,884000.000000,889000.000000,889000.000000,119393
2021-12-01,890000.000000,915000.000000,886000.000000,891000.000000,891000.000000,95400
2021-12-02,886000.000000,896000.000000,865000.000000,892000.000000,892000.000000,59739
2021-12-03,876000.000000,904000.000000,872000.000000,900000.000000,900000.000000,58605
2021-12-06,901000.000000,909000.000000,885000.000000,901000.000000,901000.000000,46974
2021-12-07,886000.000000,892000.000000,849000.000000,877000.000000,877000.000000,93704
2021-12-08,883000.000000,920000.000000,882000.000000,914000.000000,914000.000000,139324
2021-12-09,914000.000000,919000.000000,900000.000000,916000.000000,916000.000000,96606
2021-12-10,907000.000000,916000.000000,901000.000000,901000.000000,901000.000000,39525
2021-12-13,907000.000000,910000.000000,871000.000000,872000.000000,872000.000000,78202
2021-12-14,886000.000000,895000.000000,872000.000000,890000.000000,890000.000000,74909
2021-12-15,899000.000000,912000.000000,895000.000000,904000.000000,904000.000000,79450
2021-12-16,917000.000000,959000.000000,917000.000000,958000.000000,958000.000000,285399
2021-12-17,953000.000000,967000.000000,943000.000000,955000.000000,955000.000000,140167
2021-12-20,961000.000000,962000.000000,930000.000000,935000.000000,935000.000000,64857
2021-12-21,936000.000000,945000.000000,924000.000000,929000.000000,929000.000000,48341
2021-12-22,915000.000000,925000.000000,898000.000000,901000.000000,901000.000000,80433
2021-12-23,901000.000000,905000.000000,882000.000000,896000.000000,896000.000000,68267
2021-12-24,896000.000000,903000.000000,885000.000000,885000.000000,885000.000000,49424
2021-12-27,885000.000000,897000.000000,885000.000000,886000.000000,886000.000000,57185
2021-12-28,891000.000000,893000.000000,883000.000000,891000.000000,891000.000000,90833
2021-12-29,899000.000000,905000.000000,884000.000000,890000.000000,890000.000000,71560
2021-12-30,959000.000000,959000.000000,896000.000000,903000.000000,903000.000000,173007
2022-01-04,902000.000000,911000.000000,885000.000000,888000.000000,888000.000000,71100
2022-01-05,881000.000000,882000.000000,853000.000000,861000.000000,861000.000000,96818
2022-01-06,861000.000000,866000.000000,835000.000000,838000.000000,838000.000000,82022
2022-01-07,838000.000000,850000.000000,838000.000000,844000.000000,844000.000000,72184
2022-01-10,853000.000000,853000.000000,834000.000000,836000.000000,836000.000000,48848
2022-01-11,833000.000000,844000.000000,833000.000000,833000.000000,833000.000000,41179
2022-01-12,842000.000000,862000.000000,838000.000000,857000.000000,857000.000000,65309
2022-01-13,855000.000000,865000.000000,845000.000000,865000.000000,865000.000000,61773
2022-01-14,859000.000000,862000.000000,843000.000000,850000.000000,850000.000000,49224
2022-01-17,838000.000000,850000.000000,822000.000000,826000.000000,826000.000000,71098
2022-01-18,826000.000000,831000.000000,805000.000000,806000.000000,806000.000000,95674
2022-01-19,801000.000000,826000.000000,800000.000000,816000.000000,816000.000000,48003
2022-01-20,820000.000000,822000.000000,810000.000000,816000.000000,816000.000000,37566
2022-01-21,811000.000000,830000.000000,810000.000000,818000.000000,818000.000000,38291
2022-01-24,813000.000000,820000.000000,806000.000000,811000.000000,811000.000000,40440
2022-01-25,813000.000000,815000.000000,780000.000000,780000.000000,780000.000000,103821
2022-01-26,780000.000000,780000.000000,780000.000000,780000.000000,780000.000000,0
2022-01-27,757000.000000,758000.000000,712000.000000,712000.000000,712000.000000,165806
2022-01-28,699000.000000,750000.000000,693000.000000,739000.000000,739000.000000,170082
2022-02-03,750000.000000,785000.000000,745000.000000,772000.000000,772000.000000,96017
2022-02-04,761000.000000,780000.000000,760000.000000,769000.000000,769000.000000,41715
2022-02-07,766000.000000,768000.000000,747000.000000,763000.000000,763000.000000,46758
2022-02-08,763000.000000,763000.000000,763000.000000,763000.000000,763000.000000,0
2022-02-09,763000.000000,763000.000000,763000.000000,763000.000000,763000.000000,0
2022-02-10,774000.000000,781000.000000,771000.000000,776000.000000,776000.000000,51347
2022-02-11,762000.000000,762000.000000,745000.000000,754000.000000,754000.000000,61692
2022-02-14,742000.000000,774000.000000,739000.000000,763000.000000,763000.000000,59900
2022-02-15,756964.812500,762901.812500,727279.937500,732227.375000,732227.375000,57607
2022-02-16,743111.875000,757954.312500,738164.375000,749048.875000,749048.875000,44841
2022-02-17,755975.312500,766859.812500,737174.875000,752017.312500,752017.312500,52044
2022-02-18,738164.375000,751027.812500,737174.875000,749048.875000,749048.875000,38578
2022-02-21,737174.875000,761912.312500,735195.875000,758943.812500,758943.812500,33482
2022-02-22,748059.375000,769828.250000,747069.875000,766859.812500,766859.812500,53453
2022-02-23,771807.250000,776754.750000,760922.812500,760922.812500,760922.812500,36756
2022-02-24,756964.812500,757954.312500,742122.375000,752017.312500,752017.312500,41548
2022-02-25,752017.312500,763891.312500,750038.312500,760922.812500,760922.812500,57085
2022-02-28,760922.812500,760922.812500,760922.812500,760922.812500,760922.812500,0
2022-03-02,789000.000000,794000.000000,762000.000000,768000.000000,768000.000000,63797
2022-03-03,768000.000000,788000.000000,763000.000000,787000.000000,787000.000000,45302
2022-03-04,787000.000000,787000.000000,787000.000000,787000.000000,787000.000000,0
2022-03-07,764000.000000,770000.000000,755000.000000,764000.000000,764000.000000,39433
2022-03-08,760000.000000,777000.000000,753000.000000,769000.000000,769000.000000,38676
2022-03-10,769000.000000,769000.000000,769000.000000,769000.000000,769000.000000,0
2022-03-11,785000.000000,799000.000000,780000.000000,787000.000000,787000.000000,39856
2022-03-14,783000.000000,799000.000000,778000.000000,799000.000000,799000.000000,51580
2022-03-15,799000.000000,799000.000000,799000.000000,799000.000000,799000.000000,0
2022-03-16,799000.000000,799000.000000,799000.000000,799000.000000,799000.000000,0
2022-03-17,799000.000000,799000.000000,799000.000000,799000.000000,799000.000000,0
2022-03-18,816000.000000,830000.000000,816000.000000,828000.000000,828000.000000,51227
2022-03-21,828000.000000,828000.000000,828000.000000,828000.000000,828000.000000,0
2022-03-22,830000.000000,837000.000000,815000.000000,836000.000000,836000.000000,33607
2022-03-23,836000.000000,844000.000000,831000.000000,835000.000000,835000.000000,39884
2022-03-24,830000.000000,835000.000000,814000.000000,824000.000000,824000.000000,45561
2022-03-25,821000.000000,824000.000000,811000.000000,819000.000000,819000.000000,43776
2022-03-28,810000.000000,824000.000000,810000.000000,823000.000000,823000.000000,31750
2022-03-29,827000.000000,828000.000000,820000.000000,828000.000000,828000.000000,32949
2022-03-30,832000.000000,848000.000000,829000.000000,844000.000000,844000.000000,50145
2022-03-31,836000.000000,840000.000000,826000.000000,827000.000000,827000.000000,59199
2022-04-01,825000.000000,825000.000000,815000.000000,820000.000000,820000.000000,45194
2022-04-04,810000.000000,819000.000000,803000.000000,816000.000000,816000.000000,46595
2022-04-05,815000.000000,821000.000000,811000.000000,813000.000000,813000.000000,38306
