,일자,nouns,updown,sent_score_2
401,2021-03-17,바이오 존 림 바이오 직스 대표 항체 의약품 외 백신 세포 치료 제 사업 그날 이후 개미 반 차 인 긴장 코스피 개인 폭풍 매수 하락 회계 처리 기준 위반 금융위 과징금 부과 마감 황 코스피 외국인 기관 동반 도세 하락 마감 취월 국내 항암제 기술 글로벌 검증 무대,0,-18.553130913693398
402,2021-03-18,불확실 해소 코스피 상승 마감 기관 세 오전 코스피 지속 바이오 사이언스 상 효과 바이오 약세 코스피 오후 기관 외국인 매수 지속 마감 황 코스피 불확실 해소 상승 마감 안도 코스피 강세 바사 상 임 성기 한미 약품 회장 작년 보수 제약 바이오 위 퇴직 소득 영향 상 바사 기업 가치 재 평가 제약 바이오 훈풍 증시 호조 장 초반 코스피 금리 진정 불 증시 총 상위 장 초반 일제 상승 개장 황 코스피 개인 기관 동반 매수,1,-15.994994164425336
403,2021-03-19,존림 삼성 바이오 대표 위탁 개발 생산 영역 부문 확장 것 존림 바이오 직스 대표 글로벌 종합 바이오 기업 도약 삼성 바이오 글로벌 종합 바이오 기업 도약 준비 본격 시작 국채 금리 또 코스피 상 밑 바사 코스피 금리 급등 하락 마감 마감 황 개인 매수 기관 매도 코스피 거래 일만 선 개발자 몸값 전쟁 이 연봉 지도 바이오 사이언스 효과 도약 날개 편 삼바 첨단 신약 위탁 개발 생산 총 현장 바이오 직스 유럽 중국 거점 확대,0,-17.534808081033077
404,2021-03-20,바이오 사이언스 대박 바이오 직스 바이오 사이언스 지금 매수 기회 백신 호황 것,-1,-9.34123422303828
405,2021-03-21,외국인 주 팔자 네이버 가장 매수 맹장 이재용 특혜 안 동학 법인 도 주식 베팅 작년 투자 충수 특별대우 거부 이재용 삼바 합병 첫 공판 기업 여유 자금 예금 채권 주식 이동 바이오 사이언스 상 이면 뭐 하나 힘 제약 바이오 특혜 시비 우려 구치소 의료 진 권유 외부 진료 사양 이재용,-1,-15.251852567350907
406,2021-03-22,코스피 외국인 기관 팔자 하락 바사 급락 부자 신문 만도 폭스바겐 수주 잭팟 주가 대응 아주경제 오늘 뉴스 종합 대통령 내일 백신 정부 응 금리 상승 기 증시 성장 가치 대신 투자 기준 국채 금리 상승 코스피 보합 중공업 셀트 삼바 바이오 수출 절반 개장 황 코스피 외국인 기관 매도 보합 등락 코스피 금리 경계 감 하락 바사 뚝 바이오 처 의 승부 수 신약 사업 동시 롯데 창립 첫 바이오 사업 도전 엔지켐 분 인수 검토 마감 황 코스피 외국인 기관 팔자 가운데 하락 마감 방향성 변동성 코스피 상방 모멘텀 후시 황 코스피 선서 보합 세 개인 매수,1,-29.860414419208073
407,2021-03-23,바이오 사업 롯데 왜 코로나 기업 출장 비 반토막 정부 왜 롯데 바이오 사업 진출 하나 엔지켐 분 인수 논의 롯데 바이오 사업 이유 유통 화학 위기 감 머니투데이 오프라인 헤드라인 셀트리온 삼성 바이오 수출 바이오 퀀텀 점프 마감 황 코스피 중 유럽 갈등 하락 준위 입 눈 코스피 하락 반전 하락,0,-25.522165768548504
408,2021-03-24,고용 버팀목 바이오 코로나 채용 문 바이오 협회 국정원 생명공학 분야 산업 보안 협의 회 발족 바이오 핵심 기술 보호 끝내 밑 기관 도세 코스피 경제 기업 코스피 거래 일만 선 붕괴 제 쿠팡 유니콘 나스닥 상장 날 칼 전시 황 코스피 개인 선 회복 외인 기관 코스피 다시 밑 증시 하락 여파 코스피 다시 밑 마감 황 코스피 거래 일 연속 하락 선 마감 세대 신약 세포 유전자 치료 제 바이오 직스 매출 상승 미국 센터 유럽 중국 진출,1,-18.539889325688982
409,2021-03-25,마감 황 개인 힘 코스피 선 회복 마감 작년 고용 명 대기업 그 중 절반 삼성 전자 바이오 피스 동아 투자 가속 송도 바이오 전진기 로 모든 개혁 변방 시작 비주류 주도 경제 대통령 것 대선 박용진 출사표 이재용 사건 또 수사 심의 위 프로포폴 투약 혐의 내일 심사 코스피 오전 중 선 방 송도 바이오 클러스터 연매출 로 것 마감 황 코스피 상승 하루 선 회복 전시 황 코스피 이내 하락 오후 주식시장 오전 선 다시 코스피 개인 세 코스피 선 회복 성윤 모 산업부 장관 재산 억 한전 사장 전체 위 코스피 오후 상승 폭 축소 마감 황 코스피 선 장 마감,1,-11.77112852082549
410,2021-03-26,이재용 또 수사 심의 위 프로포폴 의혹 기소 여부 개장 황 증시 반등 코스피 폭 상승 출발 동학 개미 때 팔자 대형주 반등 코스피 폭 상승 오전 종합 법무 법인 태평양 진 변호사 선정 올해 라이 징 스타 수상 코스피 외국인 매수 상승 출발 지배구조 개편 기대 개장 황 코스피 개인 매수 회복 인천 재능 바이오 제약 분야 전문 기업인 싸이 티바 코리아 체결,1,-7.8935257231836236
411,2021-03-27,법무 법인 태평양 진 변호사 올해 라이 징 스타 수상,-1,-7.33917246210085
412,2021-03-28,인터뷰 신인선 미스터 트롯 심폐소생 트로트 내 생명 바이오 전문 경영인 체제 글로벌 공략,-1,-9.35928949105366
413,2021-03-29,코스피 선 보합 세 시장 관망 세 지속 마감 황 코스피 기관 도세 보합 세 선 안착 개장 황 코스피 장 초반 하락 전환 선 횡보 전시 황 코스피 보합 세 장 초반 개인 매수 선 코스피 전문가 상승 진입 마감 황 기관 매도 코스피 선대 하락 마감,1,-44.78361627555062
414,2021-03-30,개장 황 코스피 외국인 매수 힘 상승세 개장 황 코스피 외국인 매수 힘 상승세 기관 외국인 동반 수로 선 회복 코스피 다우 사상 최고 치 경신 상승 출발 외인 홀로 매수 증세 포함 바이든 인프라 투자 정책 대감 시장 일단 긍정,0,-6.666456045483
415,2021-03-31,후시 황 개인 외인 매수 힘 코스피 선 경영인 전면 제약 바이오 업계 세대 교체 바람 황 코스피 개인 폭 상승 선서 강 보합 바이오 랩 센트럴 인천 대전 포항 사활 건 유치 전 인천 재능 바이오 공정 전문 기업인 토리 우스 코리아 바이오 텍 주 체결 유럽 바이오 시장 공략 속도 신약 출시 인수 코스피 개인 사자 강 보합 선 등락 코스피 지속 외국인 연기금 매수 총 고지전 네이버 현대차 그룹 대약진,1,-10.70002458301949
416,2021-04-01,정장 세 총 톱 점 대비 하락 현대차 마감 황 코스피 상승 마감 실적 장세 돌입 불확실 해소 확인 중인 증시 개장 황 코스피 상승 개장 외국인 매수 영향 선 회복 인프라 투자 계획 효과 코스피 상승 출발 마감 황 코스피 인프라 투자 수출 강세 상승 마감 후시 황 외인 기관 매수 코스피 선 돌파,0,-16.510052681630754
417,2021-04-02,그룹 올해 총 증가 율 한화 위 삼성 위 포트 라이트 마감 황 코스피 외국인 기관 쌍끌이 매수 선 회복 황 코스피 외국인 사자 행보 상승 포인트 회복 외인 기관 쌍 매수 상승 출발 코스피 재 탈환,0,-9.793803576763365
418,2021-04-03,약 뉴스 바이오 개미 열풍 동학 개미 운동 코로나 영향 소액 주주 배,-1,-21.210538369501265
419,2021-04-04,코로나 최악 성적표 여행 항공 업 업종 외국인 주 사자 전환 삼성 전자 가장,-1,-11.87246156449721
420,2021-04-05,마감 황 코스피 개인 외국인 동반 매수 상승 선 마감 코스피 외국인 기관 매도 약세 이번 주 증시 전망 어닝 시즌 맞이 코스피 지속 성장 코스피 오전 중 외국인 기관 매도 약세 지속 동양 생명 위메이드 깜짝 실적 대주 마켓 인사이트 특허 침해 악재 평가 논란,1,-20.719173105243126
421,2021-04-06,개장 황 코스피 상승세 마감 황 코스피 연속 상승 마감 마감 황 코스피 개인 외인 동반 매수 나흘 연속 상승 한화 투자 증권 델타 랩 누적 판매 돌파 개월 새 배 개장 황 외국인 수로 불 코스피,1,-14.393465553197304
422,2021-04-07,마감 황 외인 달 원 매수 코스피 선 안착 오후 주식시장 외인 기관 쌍끌이 매수 코스피 선 회복 바이오 위상 원료 의약품 국산 시급 외인 닷새 매수 행진 차 화전 랠리 지속 것 바이오 랩 대전 인천 충북 포항 유치 전 삼성 바이오 실적 수주 대감 바닥 다지 반등 가능 개장 황 상승 출발 코스피 외국인 강보 합세 오전 황 코스피 외인 거래 일 연속 상승 선 안착,1,-9.005569361580863
423,2021-04-08,외인 엿새 사자 행진 코스피 거래 대금 황 코스피 외국인 기관 매도 폭 하락 글로벌 톱 도 반한 토종 반도체 부품 사 아스 플로 마감 황 외국인 수급 등락 반복 코스피 강보 합세 마감 장 종료 외국인 사자 러시 코스피 연속 상승 마감,0,-25.04390096681774
424,2021-04-09,후시 황 기관 외인 매도 코스피 하락 선 마감 황 코스피 외인 기관 매도 선 마감 마감 황 코스피 기관 외국인 도세 보합 세 선 마감 개장 황 코스피 개인 상승세 선 안착 코스피 외국인 기관 매도 하락 코스닥 상승 마감 전시 황 코스피 증시 영향 선 돌파 장 초반 코스피 개인 세 상승 송도 아메리칸 타운 아이파크 상업시설 분양 외국인 기관 팔자 코스피 선 아래 코스피 선 등락 코스닥 상승,1,-44.20029873192704
425,2021-04-12,클릭 종목 바이오 직스 단기 실적 공장 주목 총 곳 올해 총 종목 약진 데브 시스터스 으뜸 고수 삼성 전자 분할 매수 지금 적기 코스피 것 혼 조세 속 코스피 장 하락 전환 기도 마감 황 코스닥 개월 천스닥 달성 종목 강세 뚜렷 초 개 기업 총 클럽 입성 개월 코스닥 상승세 것 후시 황 개인 매수 코스피 선 이노 상승 카카오 외국인 러브콜 급부 삼바 현대차 총 위 축전,1,-8.616605154717611
426,2021-04-13,반도체 영향력 외국인 코스피 선 회복 마감 황 외인 코스피 선 상승 마감 전시 황 선 상회 코스닥 이틀 상승 코스피 외국인 코스피 상승 천스닥 유지 마감 황 코스피 외인 상승 코스닥 천스닥 어가 지놈 앤 컴퍼니 신규 표적 위암 생존 율과 연관 코스피 외인 기관 사자 선 회복 천스닥 도 순항 외국인 기관 코스피 장 초반 선 후시 황 외인 기관 매수 코스피 선 돌파 외국인 코스피 턱밑 장 마감 삼성 물산 주가 꿈틀 상사 패션 등 본업 기지개 브라질 불가사의 예수 예수 건립 인더 지놈 앤 컴퍼니 미국 학회 면역 항암제 연구 결과 발표,1,-10.176187062193888
427,2021-04-14,마감 황 기관 외인 쌍끌이 코스피 코스닥 상승 마감 메드팩토 바이오 직스 항체 치료 제 위탁 개발 생산 계약 메드팩토 바이오 직스 항체 치료 제 생산 계약 체결 마감 황 코스피 외국인 기관 매수 상승 마감 안착 메드팩토 바이오 직스 항체 치료 제 위탁 개발 생산 계약 체결 스마트 그린 거듭 나 인천 남동 마감 황 코스피 연속 상승 선 가시 제 미래 리더 스포 럼 재보선 이후 정책 변화 기본 시리즈 질문 바이오 의약품 슈퍼 호황 기술 수출 배 퀀텀 점프 개장 황 코스피 코스닥 일제 상승 출발 메드팩토 삼바 항체 치료 제 위탁 생산 코스피 개인 외국인 사자 강세 천스닥 지속 코스피 외국인 장 초반 상승세 지속 선 등락 개장 황 코스피 개인 외국인 동반 매수 상승세 오후 주식시장 외인 매수 코스피 선 유지,1,2.486347316449061
428,2021-04-15,속보 코스피 석 달 장 선 돌파 개인 외국인 사자 오후 주식시장 코스피 외인 개인 매수 재 돌파 성과 점수 리스크 관리 모범 업종 바이오 헬 스케 이재용 사면 대통령 재차 호소 기장 군수 국내 약사 백신 대량 위탁 생산 녹십자 주가 특징 주 국내 제약 사가 해외 백신 위탁 생산 발표 녹십자 등 강세 전시 황 코스피 보합 출발 더 이상 폐 끼 충수염 수술 이재용 오늘 서울구치소 복귀 매파 금통위 선 탈환 증시 영향 삼바 현대차 친 카카오 동학 개미 매수 증권 전망 개장 황 코스피 개인 매수 힘 상승세 마감 황 코스피 상승 마감 외국인 사흘 매수 종근당 실적 선전 주가 매력 충분 마감 황 코스피 연속 상승세 액면 분할 카카오 장 초반 급등 총 위로 코스피 개월 선 터치 개인 외국인 사자 구멍 둑 허문 형사 불 충수염 이재용 구치소 복귀 더 폐 수 셀트리온 클럽 청 신호 매출 벌써,1,-5.918295455894789
429,2021-04-16,대기업 공기업 경영 사무직 바늘 구멍 스펙 인턴 필수 개장 황 코스피 장 초반 유지 카카오 거래 재개 첫날 급등 자회사 호재 더 것 제약 바이오 실적 열쇠 코로나 카카오 액면 분할 액면 분할 첫날 주가 고공 비행 코스피 총 위 안착 코스피 증시 사상 최 대치 기록 선 유지 코스피 혼 조세 폭 상승 마감 코앞 마감 황 코스피 개인 강보 합세 마감 코스피 정장 탈피 조짐 총 순위 경쟁 치열 전시 황 코스피 증시 사상 최 대치 경신 재 돌파 약사 정부 한마디 신주 이틀 요동 개미 힘 선 바짝 연기금 달 폭 매수 호재 카카오 액면 분할 첫날 동학 개미 코스피 신통찮 빅,1,-10.7871093762273
430,2021-04-18,이재용 재판 출석 응급 수술 후 모습 첫 공개,-1,-15.18511730237366
431,2021-04-19,오후 주식시장 연기금 등 기관 사자 전환 코스피 선 재 돌파 마감 황 선 돌파 코스피 거래 일 선 마감 코로나 재 확산 주가 제약 바이오 주 날개 삼성 투자 이재용 공판 개미 코스피 장 최고점 개장 황 개인 사자 행렬 코스피 코스닥 일제 기지개 리밸런싱 나선 기관 삼바 삼성 기아 이상준 오늘 예측 불허 시장 흐름 속 가격 조건 동시 고려 다시 주도 로 컴백 하나 개인 홀로 매수 코스피 선 출발 전시 황 코스피 선 보합 세 개인 홀로 매수 익 절의 기술 코스피 고가 것 노루 페인트 고양시 한국 바이오 의약품 협회 협약 일산 테크노 밸리 컬 바이오 클러스터 조성 개장 황 코스피 개인 강보 합세 선 안착,0,-13.169000939249761
432,2021-04-20,코스피 외국인 기관 사자 최고 치 경신 선 마감 코스피 새 역사 개월 또 최고 치 코스피 선 첫 돌파 개월 신기록 경신 코스피 개인 사자 선 강 보합 개인 매수 코스피 장 초반 선 회복 오후 코스피 외국인 기관 매수 속 선 등락 바이오 장주 삼바 셀트리온 수급 주가 주식 초 고수 지금 지속 코로나 확산 세 진단 키트 장주 씨젠 매매 마감 황 코스피 종가 기준 역대 최고 화이자 더 먼저 국내 생산 백신 공급 하나 마감 황 선 마감 코스피 종가 사상 최고 치 경신 코스피 사상 최고 치 경신 포인트 돌파 마감 종합,1,-12.496447508117535
433,2021-04-21,바이오 직스 창립 주년 글로벌 톱 티어 기업 도약 것 빗발 이재용 사면 요구 법조 대통령 결단 가능 바이오 직스 글로벌 일류 바이오 도약 바이오 직스 글로벌 톱 티어 바이오 기업 선포 바이오 직스 창립 주년 기념 행사 개최 존림 바이오 직스 사장 글로벌 톱 티어 바이오 기업 도약 것 바이오 직스 창립 주년 글로벌 톱 티어 바이오 기업 도약 공표 외인 기관 장 초반 매도 총 상 위주 모두 파란 불 외국인 기관 팔자 코스피 하락 바이오 직스 창립 주년 바이오 기업 공표 코로나 우려 하락 증시 영향 코스피 바이오 의약품 생산 위 삼바 코로나 백신 마감 황 코스피 코로나 재 확산 우려 하락,0,-34.31537925207112
434,2021-04-22,이재용 국민 참여 재판 개인 사자 코스피 장 초반 상승 출발 개장 황 코스피 상승세 출발 뉴욕 발 훈풍 이재용 검찰 삼성 마치 범죄 단체 합병 적법 제약 바이오 성적표 개선 기대 코스피 상승세 지속 선 개인 나 홀로 매수 달 법원 출석 이재용 부회장 삼성 바이오 재판 본격 시작 당권 주자 릴레이 인터뷰 송영길 누구 집 프로젝트 성공 가능 마감 황 코스피 개인 매수 폭 상승 회복 실패 이재용 오늘 첫 정식 재판 충수염 퇴원 법정 성장 주로 외국인 쇼핑 리스트 이재용 또 법정 행 사면 론 속 재판 향배 주목 코스피 개인 매수 하루 폭 반등 아주경제 오늘 뉴스 종합 헛 다리 연속 이 혁신 금융 입 세금 축 금융 개혁 민낯 코스피 개인 외인 매수 지수 상승 압력 지속 것 바이오 직스 글로벌 톱 티어 기업 도약 마감 황 코스피 폭 상승 마감,0,-9.409923960620958
435,2021-04-23,전시 황 코스피 바이든 행정부 증세 장 초반 약세 코스피 세금 인상 소식 선 약세 개인 나 홀로 매수 바이오 피스 디자인 어워드 본상 수상 개장 황 코스피 외국인 기관 동반 매도 하락 세 대로 코스피 선 보합 등락 개인 기관 동반 매수 바이오 피스 밀러 종 유럽 매출 기관 삼성 포트폴리오 조정 삼성 전자 팔고 계 열사 환승 삼성 합병 의혹 첫 공판 날 경제 단체 이재용 사면 정식 건의 코스피 개인 사자 상승 전환 선 회복 증시 에너지 축적 중 마감 황 코스피 상승 마감 기관 삼성 전자 팔고 삼성 계 열사 환승 포트 라이트 전시 황 증세 소식 코스피 하락 세 원 달러 환율 상승 개장 얼굴 목소리 네 이재용 재판 의 장면 코스피 장 초반 선 밀리 하락 출발 사랑 콜 타 하춘화 김수희 휘황 찬란 트롯 왕전 흥 지수 최고,1,-23.230322458640483
436,2021-04-25,중복 청약 마지막 출격,-1,-1.2979644108719925
437,2021-04-26,바이오 직스 테라퓨틱스 위탁 생산 물량 확대 바이오 직스 테라 퓨틱스 신약 위탁 생산 규모 추가 확대 마감 황 코스피 거래 일 선 회복 파 안과 학회 차세대 혈관 질환 물질 비임 결과 공개 바이오 직스 테라 퓨틱스 우블리툭시맙 위탁 생산 물량 확대 코스피 개인 상승 선 회복 보이스 킹 멕시코 출신 방송인 크리스 티안 삼바 후끈 바이오 새 먹거리 롯데 오리온 사업 진출 파 미국 안과 학회 차세대 혈관 질환 물질 비임 결과 공개 마감 황 코스피 외국인 힘 선 탈환 기관 경쟁률 역대 최고 바이오 직스 테라퓨틱스 우블리툭시맙 확대 계약 체결 바이오 직스 테라 퓨틱스 신약 위탁 생산 확대,1,9.348026952860758
438,2021-04-27,외인 기관 팔자 코스피 코스닥 하락 대형주 비중 마감 황 코스피 외국인 기관 매도 하락 코스피 외국인 기관 팔자 보합 세 매물 소화 과정 불가피 코스피 외국인 기관 팔자 하락 마감 선 오후 주식시장 코스피 외인 기관 차익 실현 하락 세 추미애 외눈 발언 장애인 논란 정청래 심상정 마감 황 코스피 하락 마감 기관 쌍 매도 코스피 장 초반 보합 주춤 코스피 선 확보 마감 전시 황 코스피 개인 매수 선서 보합,0,-62.87885272922571
439,2021-04-28,외눈 논란 소환 심상정 사과 추미애 사과 마감 황 코스피 외인 기관 도세 선 천스닥 도 후퇴 바이오 직스 매출 년 동기 대비 마감 황 코스피 기관 외인 도세 선 반납 천스닥 바사 노바 스 백신 판권 계약 논란 개장 황 코스피 기관 외인 도세 보합 세 장애인 논란 사과 추미애 심상정 고개 바이오 바이오 유통 기업 문 전시 황 외인 기관 팔자 하락 전환 코스피 선 바이오 직스 영업 익 작년 대비 김어준 옹호 추미애 장애인 논란 소환 심상정 인정 깊이 사과 코스피 외국인 기관 매도 가까이 하락 코스닥 바이오 직스 영업 익 년비 베일 이건희 상속 안 분 배분 왜 오후 주식시장 외인 기관 팔자 행렬 코스피 선 바이오 직스 영업 익 공장 풀 가동 코스피 하락 마감 코스닥 선 박범계 법무부 이재용 사면 고려 바이오 직스 매출 년 동기 대비 성장 심상정 과거 외눈박이 식 표현 사과 추미애 대조,0,-30.878817254185922
440,2021-04-29,항 신약 바이오 에이 비온 코스닥 세번 도전 황 코스피 외국인 유입 상승 천스닥 회복 마감 황 코스피 기관 매도 폭 하락 삼바 고의 분식회계 외부 의견 판단 전문 심리 위원 소송 핵심 변수 실적 정체 케다 제약 돈나무 누나 왜 삼성 바이오 점 하반기 실적 개선 전망 코스피 폭 하락 마감 오후 주식시장 외국인 사자 코스피 반등 코스닥 약세 공시 눈 코스피 부담 코스피 거래 일 연속 하락 공매도 변동성 바이오 직스 공장 조기 수주 대감 매수 추천 유망 기업 에스티 큐브 표적 면역 관문 억제제 개발,1,-15.423506267850357
441,2021-04-30,스타워즈 하이 투자 이화진 미코 바이 오메 드 로 위 누적 수익률 기관 외국인 팔자 선 단계 수 회복 기대 기관 외국인 매도 코스피 보합 세 백신 탓 공매도 탓 나흘 증시 공매도 재개 부담 외국인 기관 팔자 코스피 코스닥 털썩 마감 황 공매도 외인 기관 이탈 코스피 하락 선 개장 황 기관 도세 코스피 하락 출발 마감 황 외국인 팔자 행렬 코스피 코스닥 하락 마감 법무 법인 화 해외 법률 전문 최우수 로펌 선정 개장 황 코스피 기관 매도 보합 하락 전환 오후 주식시장 공매도 재개 전 마지막 거래 일 코스피 코스닥 약세 총 코넥스 에이 비온 코스닥 삼수 도전,1,-49.98579425772286
442,2021-05-01,이 법 통과 삼성 전자 주식 강제 매각,-1,-15.686498740041692
443,2021-05-02,코로나 침체 날 구멍 의료 산업 수출 활 모색 지배구조 위협 삼성 생명 법 통과 땐 전자 분 처분,-1,-11.987887851132472
444,2021-05-03,외국인 기관 매물 회 코스피 코스닥 하락 마감 공매도 재개 평가 주 아웃 평가 주 전시 황 공매도 재개 첫 날 코스피 등락 거듭 개인 기관 매수 공매도 재개 코스피 상승 재개 첫날 공매도 바이오 차 전지 된서리 공매도 융단 폭격 소나기 피하 려면 이 종목 이재용 경영 승계 공식 사법 리스크 반도체 투자 험로 오후 주식시장 코스피 공매도 방어 개인 매수 상승 개장 황 공매도 재개 영향 혼 조세 코스피 상속 삼성 변수 전자 주식 강제 매각 바이오 와르르 공매도 소나기 피해 주식 뭐 바이오 공매도 재개 직격탄 헬릭스 미스 씨젠 급락,0,-35.76091097238066
445,2021-05-04,삼성 상속 전자 주식 변수 공매도 재개 첫날 배팅 전문가 증시 영향 제한 코스피 공매도 재개 이틀 상승 마감 코스닥 반등 공매도 공포 코스닥 장 초반 개장 황 코스피 외국인 매수 상승 개장 공매도 이튿날 개미 증시 반등 바닥 국면 진입 코스피 공매도 재개 날 보합 세 업종 별 차별 지속 마감 황 공매도 재개 반등 코스피 코스닥 상승 마감 바이오 사이언스 올해 실적 증권 머니투데이 오프라인 헤드라인 공매도 앞 주인공 건 펀더 멘털 특징 주 공매도 바이오 일제 반등,0,-30.663424220112663
446,2021-05-05,반도체 백신 불안 여당 이재용 사면 공매도 인플레 비상구 종목,-1,-25.614228659681654
447,2021-05-06,백신 지재권 면제 더 와르르 삼바 방긋 코로나 백신 특허 유예 지지 희비 바이오 보이스 킹 왕 셀럽 실력 파 출동 라운드 이야기 상속 마무리 삼성 합병 의혹 재판 반도체 투자 과제 산적 코스피 혼 조세 장 초반 선 회복 후시 황 오후 코스피 상승 폭 유지 코스피 상승 마감 코스피 수급 환경 대형주 우호 이재용 재판 증거 개 제출 검토 마감 황 코스피 거래 일 연속 상승 마감 기관 힘 개인 기관 매수 코스피 강보 합세 개장 황 공매도 재개 변동성 코스피 코스피 선 회복 해외 펀더 멘털 동력 유입 이재용 주기 삼성 생명 최대 주주 적격성 심사,1,-12.579691881382166
448,2021-05-07,마감 황 코스피 연속 문턱 마감 삼성 온라인 실시 수험생 가지 턱밑 오른 코스피 기관 오후 주식시장 기운 코스피 선 코스피 근접 마감 셀트리온 형제 강세 기관 외국인 상승 베팅 기민 감주 집중 쇼핑 윤석 헌 금융 소비자보호법 시행 등 성과 마켓 드라이브 건설 기계 사 영업 익 배 껑충 역대 최대 수요 코스피 사흘 상승 선 코앞 셀트리온 강세 코로나 백신 특허 면제 가능성 삼바 셀트리온 윤석 헌 금감원 소비자보호 대안 마련 전력 삼성 상반기 실시 올해 온라인 진행 위험 자산 선호 심리 코스피 장 선 돌파 금감원 윤석 헌 삼바 분식회계 처리 소비자 보호 등 성과 코스피 거래 일 상승 선 반짝 회복 코스닥 선 터치 윤석 헌 금감원 임기 끝 마음 빚 마감 황 코스피 상승 선 회복 눈앞 코스피 강 보합 우선주 동반 급등 개장 황 고용 개선 훈풍 코스피 코스닥 상승 출발 윤석 헌 위험 추구 실물 경제 위축 것 바이오 직스 주가 코로나 백신 지재권 유예 가능성 강세,1,-6.463371811739523
449,2021-05-08,윤석 헌 금감원 화이부동 의 뜻 호기 금융 형통 왜 우리 셀트리온 주주 삼바 언급 이유 박의 명의 불개미 구조대,-1,-10.305734208109055
450,2021-05-09,박용진 여권 첫 대선 출마 선언 교체 대통령 것 삼성 공채 시험 미래 를,-1,-8.934628509708055
451,2021-05-10,외국인 기관 매수 코스피 또 사상 최고 치 한국 위탁 생산 싱가포르 화이자 백신 기지 코스피 사상 최고 경신 고용 쇼크 득 코스피 종가 기준 역대 최고 치 기관 원 매수 마감 황 최고 향 코스피 개미 상승세 코스피 사상 최고 공매도 금리 인상 공포 긴축 우려 코스피 또 황 코스피 개인 매수 포인트 안착 오후 주식시장 코스피 외인 기관 쌍끌이 매수 강세 테마 가라 이제 보복 소비 의 시간 소비 심리 폭발,1,-13.910964021503446
452,2021-05-11,판교 천지개벽 일산 테크노 밸리 올해 삽 원료 부족 바이오 부장 강화 원료 국산 시동 본격 상장 준비 에이 프로 젠 공동 대표 관사 금투 증권 선정 마감 황 코스피 하락 선 코스피 동학 개미 역대 매수 선 유지,1,-15.680152981454292
453,2021-05-12,바이오 직스 화이자 백신 위탁 생산 보도 사실 개장 황 코스피 장 초반 선 유지 바이오 의약품 부장 국산 시동 바이오 직스 나 홀로 주가 상승 화이자 백신 가능성 특징 주 삼바 화이자 백신 생산 부인 강세 외인 매도 폭탄 코스피 삼성 전자 붕괴 바이오 직스 화이자 백신 생산 사실 무근 인플레이션 불안감 경계 심리 가득 상승 반전 코스피 코스닥 코스피 장 초반 보합 세 상장 코로나 면역 제약업 올해 원기 회복 백신 협력 정상회담 주요 의제 반도체 백신 마감 황 코스피 개인 매수 하락 마감 외국인 팔자 선 붕괴 증시 반전 수도 코스피 보합 등락 삼바 화이자 대감 단독 최태원 등 반도체 배터리 사절단 한미 정상회담 동행 후시 황 외인 투매 코스피 급락 바이오 직스 화이자 백신 도입 사실 백신 위탁 생산 사실 삼성 바이오 일부 보도 부인 노무 코스피 하반기 다시 업사이클 내년 간다 코스피 인플레 우려 장 선 붕괴 코스닥 힘 삼성 전자 외국인 매도 폭탄 코스피 뚝 화이자 백신 생산 설 부인 바이오 직스 강세 더 백신 국내 위탁 생산 임박 바이오 직스 화이자 백신 위탁 생산 사실 마감 황 외인 기관 쌍 매도 선 코스피 전시 황 코스피 인플레 불안감 외인 투매 장 초반 이상 급락 삼성 바이오 화이자 코로나 백신 위탁 생산 사실 무근 바이오 직스 화이자 백신 위탁 생산 안 보도 해명 백신 라인 삼바 코로나 백신 주목 이유 바이오 직스 위탁 생산 제품 코로나 항체 치료 제 심사 착수,1,-23.879606058052946
454,2021-05-13,바이오 직스 코로나 백신 생산 대감 후시 황 인플레 우려 코스피 선 등락 횡령 증거 멸 혐의 김태 전 삼성 바이오 대표 오늘 첫 재판 인플레 우려 코스피 하락 출발 은행 강세 삼바 화이자 위탁 생산 설 부인 주가 터치 이변 후발 주자 우리 하반기 화물 실적 대한항공 기관 장 백신 대감 삼성 바이오 코스피 하락 단기 변동성 불가피 대응 전략 코로나 백신 위탁 생산 제약 사도 종류 베일 공매도 인플레 공포 사상 최고 바이오 직스 마감 황 코스피 외국인 매도 폭탄 거래 일 연속 하락 마감 마감 황 코스피 외국인 매도 폭격 거래 일 연속 급락 마감 백신 다음 달 오늘 도입 기업 공시 텐센트 뮤직 주식 처분,1,-23.438899276093952
